"onBreak","seconds","endTime","startTime","activity","targetTotalHours","blockLenMinutes","breakLenMinutes","id"
false,3217,"2021-02-19T21:44:34.823Z","2021-02-19T20:32:03.982Z","Exercise","1","60","0","b6abd509-1272-45e6-ae34-5611678bc86d"
