"onBreak","seconds","endTime","startTime","activity","targetTotalHours","blockLenMinutes","breakLenMinutes","id"
false,4059,"2021-02-17T17:09:52.119Z","2021-02-17T16:01:57.355Z","Exercise","1","60","0","aa8a0b9c-e8d4-421e-8244-564db9ac9fa4"
