"onBreak","seconds","endTime","startTime","activity","targetTotalHours","blockLenMinutes","breakLenMinutes","id"
false,372,"2021-02-24T00:38:28.983Z","2021-02-24T00:32:15.196Z","Books","0","0","0","09419465-713e-4d4a-87fb-30e25b8f28e1"
