"onBreak","seconds","endTime","startTime","activity","targetTotalHours","blockLenMinutes","breakLenMinutes","id"
false,3970,"2021-02-18T18:24:39.816Z","2021-02-18T17:07:28.600Z","Exercise","1","60","0","3f6d661a-c78c-44e4-98ea-99f62826b7cf"
