"onBreak","seconds","endTime","startTime","activity","targetTotalHours","blockLenMinutes","breakLenMinutes","id"
false,3828,"2021-02-27T17:12:17.672Z","2021-02-27T16:08:17.358Z","Open Source","0","0","0","dde605aa-aa63-4577-95ab-50889a5ac10f"
