"onBreak","seconds","endTime","startTime","activity","targetTotalHours","blockLenMinutes","breakLenMinutes","id"
false,603,"2021-02-27T13:26:15.186Z","2021-02-27T13:16:09.858Z","AWS Notes","3","60","10","ddbeacf3-0d2c-4e51-b2c1-f313c65d3bd1"
true,2485,"2021-02-27T14:07:50.276Z","2021-02-27T13:26:15.186Z","AWS Notes","3","60","10","ddbeacf3-0d2c-4e51-b2c1-f313c65d3bd1"
