"onBreak","seconds","endTime","startTime","activity","targetTotalHours","blockLenMinutes","breakLenMinutes","id"
false,2481,"2021-02-24T20:20:12.582Z","2021-02-24T19:38:43.606Z","AWS Notes","2","60","10","762e8b97-6084-4315-83a8-15dd3c2a7d4c"
true,2577,"2021-02-24T21:03:22.900Z","2021-02-24T20:20:12.582Z","AWS Notes","2","60","10","762e8b97-6084-4315-83a8-15dd3c2a7d4c"
