"onBreak","seconds","endTime","startTime","activity","targetTotalHours","blockLenMinutes","breakLenMinutes","id"
false,3334,"2021-02-24T16:01:01.276Z","2021-02-24T15:05:12.876Z","Exercise","1","0","0","657a8512-d2e9-4c7a-b3d4-9cf0014fd73c"
