"onBreak","seconds","endTime","startTime","activity","targetTotalHours","blockLenMinutes","breakLenMinutes","id"
false,784,"2021-02-26T00:38:57.679Z","2021-02-26T00:25:50.673Z","Books",".5","0","0","07158c8d-4cba-4ab0-976e-843397e7c18a"
