"onBreak","seconds","endTime","startTime","activity","targetTotalHours","blockLenMinutes","breakLenMinutes","id"
false,1976,"2021-02-26T12:18:29.867Z","2021-02-26T11:45:25.738Z","Books",".5","30","0","88c3119d-160f-4eac-8f55-789dbe84142b"
