"onBreak","seconds","endTime","startTime","activity","targetTotalHours","blockLenMinutes","breakLenMinutes","id"
false,4397,"2021-02-22T19:45:44.309Z","2021-02-22T18:32:05.767Z","Exercise","2","0","0","a0806b7c-a174-44e6-8f2a-a9e91ba63530"
true,2,"2021-02-22T19:45:46.134Z","2021-02-22T19:45:44.309Z","Exercise","2","0","0","a0806b7c-a174-44e6-8f2a-a9e91ba63530"
false,1,"2021-02-22T19:45:47.448Z","2021-02-22T19:45:46.134Z","Exercise","2","0","0","a0806b7c-a174-44e6-8f2a-a9e91ba63530"
