"onBreak","seconds","endTime","startTime","activity","targetTotalHours","blockLenMinutes","breakLenMinutes","id"
false,595,"2021-02-24T17:11:18.806Z","2021-02-24T17:01:20.754Z","Books","0","0","0","12d61433-502d-460f-8bfd-8b0c5f12b727"
true,79,"2021-02-24T17:12:37.667Z","2021-02-24T17:11:18.806Z","Books","0","0","0","12d61433-502d-460f-8bfd-8b0c5f12b727"
false,53,"2021-02-24T17:13:30.916Z","2021-02-24T17:12:37.667Z","Books","0","0","0","12d61433-502d-460f-8bfd-8b0c5f12b727"
